time(sec), p_des[0], p_des[1], p_des[2], p_des[3], p_des[4], p_des[5], p_meas[0], p_meas[1], p_meas[2], p_meas[3], p_meas[4], p_meas[5]
18.221, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.231, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.241, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.251, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.261, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.271, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.281, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.291, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.302, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.312, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.321, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.331, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.341, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.351, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.361, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.371, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.381, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.391, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.401, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.411, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.421, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.431, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.441, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.452, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.461, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.471, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.481, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.491, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.501, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.511, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.521, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.531, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.541, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.551, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.561, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.571, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.581, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.591, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.601, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.611, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.621, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.631, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.641, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.651, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.661, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.671, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.681, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.691, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.702, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.711, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.721, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.731, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.741, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.751, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0
18.761, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.771, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.781, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.791, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.801, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.811, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.821, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.831, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.841, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.851, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.861, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.871, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.881, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.891, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.901, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.911, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.921, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.931, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.941, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.951, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.961, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.971, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.982, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
18.991, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
19.001, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
19.011, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
19.021, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
19.032, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
19.041, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
19.051, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
19.061, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
19.071, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.081, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
19.091, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0
19.102, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.111, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.121, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.131, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.141, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.151, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.161, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.171, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.181, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.191, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.201, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.211, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.221, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.231, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.241, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.252, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.261, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.271, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.281, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.291, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.301, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.311, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.321, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.331, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.341, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.351, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.361, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.371, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.381, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0
19.391, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.401, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.411, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.421, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.431, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.441, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.451, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.461, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.471, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.481, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.491, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.501, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.511, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.521, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.531, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.541, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.551, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0
19.561, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.571, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.581, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.591, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.601, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.611, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.621, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.631, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.641, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.651, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.661, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.671, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.681, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.691, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.701, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.711, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.721, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.731, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.741, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.751, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.761, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.771, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.781, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.791, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.801, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.811, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.821, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.831, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.841, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.851, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.861, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.871, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.881, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.891, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.901, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.912, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.921, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.931, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.941, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.951, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.961, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.971, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.981, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
19.991, 0, 300, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0
20.001, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.011, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.021, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.031, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.041, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.051, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.061, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.071, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.082, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.091, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.101, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.111, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.121, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.131, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.141, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.151, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.161, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.172, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.181, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.191, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.201, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.211, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.221, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.231, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.241, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.251, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.261, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.271, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.281, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.291, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.301, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.311, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.321, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.331, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.341, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.351, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.361, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.371, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.381, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.391, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.401, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.411, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.421, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.431, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.441, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.451, 0, 300, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0
20.461, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.471, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.481, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.491, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.501, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.511, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.521, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.531, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.541, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.551, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.561, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.572, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.581, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.591, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.601, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.611, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.621, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.631, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.641, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.651, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.661, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.671, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.681, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.692, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.702, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.711, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.721, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.731, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.741, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.751, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.761, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.771, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.781, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.791, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.801, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.811, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.822, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.831, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.841, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.851, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.861, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.871, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.881, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.891, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.901, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
20.911, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.921, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.931, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
20.941, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
20.952, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
20.961, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
20.971, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
20.981, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
20.991, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.001, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.011, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
21.021, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.031, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.041, 0, 300, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0
21.051, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.061, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.071, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.082, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.092, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.101, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.111, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.121, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.131, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.141, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.151, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.161, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.171, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.181, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.191, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.201, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.211, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.221, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.231, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.241, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.251, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.261, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.271, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.281, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.291, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.301, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.311, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.321, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.331, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.341, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.352, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.362, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.371, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.381, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.391, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.401, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.411, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.421, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.431, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.441, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.451, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.461, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.471, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.482, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.491, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.501, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.511, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.521, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.531, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.541, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.551, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.561, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.571, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.581, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.591, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.601, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.611, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.621, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.631, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.641, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.651, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.661, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.671, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
21.681, 0, 300, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0
